j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,0.0,-0.0
1,-0.5,False,-1.5,False,3,2,-12.39,0.11547005383792491
1,0.5,False,-0.5,False,4,3,0.0,2.1873921238236447e-16
1,0.5,False,-0.5,True,4,5,-12.389999999999999,-0.19999999999999996
1,-0.5,True,-1.5,False,5,2,-8.881784197001252e-16,-0.16329931618554483
1,0.5,True,-0.5,True,6,5,0.0,2.1873921238236447e-16
1,0.5,True,-0.5,False,6,3,12.389999999999999,-0.19999999999999982
1,1.5,True,0.5,True,7,6,8.881784197001252e-16,0.16329931618554536
1,1.5,True,0.5,False,7,4,12.39,0.11547005383792523
2,-1.5,False,-2.5,False,9,8,-20.65,0.09035079029052506
2,-0.5,False,-1.5,False,10,9,0.0,-0.163299316185545
2,-0.5,False,-1.5,True,10,13,-20.65,-0.023328473740792152
2,0.5,False,-0.5,False,11,10,0.0,1.4888241447236326e-16
2,0.5,False,-0.5,True,11,14,-20.65,-0.08247860988423239
2,1.5,False,0.5,False,12,11,0.0,0.16329931618554536
2,1.5,False,0.5,True,12,15,-20.65,-0.08571428571428569
2,-1.5,True,-2.5,False,13,8,0.0,-0.18070158058105007
2,-0.5,True,-1.5,True,14,13,0.0,-0.1142857142857142
2,-0.5,True,-1.5,False,14,9,20.65,-0.08571428571428566
2,0.5,True,-0.5,True,15,14,0.0,1.4888241447236326e-16
2,0.5,True,-0.5,False,15,10,20.65,-0.0824786098842323
2,1.5,True,0.5,True,16,15,0.0,0.11428571428571448
2,1.5,True,0.5,False,16,11,20.65,-0.023328473740792065
2,2.5,True,1.5,True,17,16,0.0,0.18070158058105038
2,2.5,True,1.5,False,17,12,20.65,0.09035079029052517
3,-2.5,False,-3.5,False,19,18,-28.91,0.07273929674533079
3,-1.5,False,-2.5,False,20,19,0.0,-0.18070158058105035
3,-1.5,False,-2.5,True,20,25,-28.91,0.012295185226055343
3,-0.5,False,-1.5,False,21,20,0.0,-0.11428571428571438
3,-0.5,False,-1.5,True,21,26,-28.91,-0.030116930096841722
3,0.5,False,-0.5,False,22,21,0.0,-5.0334323204875206e-17
3,0.5,False,-0.5,True,22,27,-28.91,-0.05443310539518177
3,1.5,False,0.5,False,23,22,0.0,0.11428571428571423
3,1.5,False,0.5,True,23,28,-28.91,-0.06048431391510368
3,2.5,False,1.5,False,24,23,0.0,0.1807015805810503
3,2.5,False,1.5,True,24,29,-28.91,-0.047619047619047665
3,-2.5,True,-3.5,False,25,18,0.0,-0.17817416127494956
3,-1.5,True,-2.5,True,26,25,0.0,-0.15552315827194793
3,-1.5,True,-2.5,False,26,19,28.91,-0.04761904761904763
3,-0.5,True,-1.5,True,27,26,0.0,-0.08694008849288358
3,-0.5,True,-1.5,False,27,20,28.91,-0.060484313915103664
3,0.5,True,-0.5,True,28,27,0.0,-5.0334323204875206e-17
3,0.5,True,-0.5,False,28,21,28.91,-0.0544331053951818
3,1.5,True,0.5,True,29,28,0.0,0.08694008849288348
3,1.5,True,0.5,False,29,22,28.91,-0.030116930096841712
3,2.5,True,1.5,True,30,29,0.0,0.1555231582719478
3,2.5,True,1.5,False,30,23,28.91,0.012295185226055253
3,3.5,True,2.5,True,31,30,0.0,0.17817416127494973
3,3.5,True,2.5,False,31,24,28.91,0.07273929674533082
4,-3.5,False,-4.5,False,33,32,-37.17,0.060606060606060656
4,-2.5,False,-3.5,False,34,33,0.0,-0.17817416127494973
4,-2.5,False,-3.5,True,34,41,-37.17,0.02290693775813504
4,-1.5,False,-2.5,False,35,34,3.552713678800501e-15,-0.155523158271948
4,-1.5,False,-2.5,True,35,42,-37.17,-0.006612663340484622
4,-0.5,False,-1.5,False,36,35,-3.552713678800501e-15,-0.08694008849288368
4,-0.5,False,-1.5,True,36,43,-37.17,-0.027943602786489267
4,0.5,False,-0.5,False,37,36,0.0,-1.796942629721124e-16
4,0.5,False,-0.5,True,37,44,-37.17,-0.04106854104114781
4,1.5,False,0.5,False,38,37,3.552713678800501e-15,0.08694008849288352
4,1.5,False,0.5,True,38,45,-37.17,-0.04595002403489373
4,2.5,False,1.5,False,39,38,-3.552713678800501e-15,0.1555231582719477
4,2.5,False,1.5,True,39,46,-37.17,-0.0424889808494529
4,3.5,False,2.5,False,40,39,0.0,0.1781741612749495
4,3.5,False,2.5,True,40,47,-37.17,-0.03030303030303033
4,-3.5,True,-4.5,False,41,32,0.0,-0.1714198257421935
4,-2.5,True,-3.5,True,42,41,0.0,-0.17141982574219353
4,-2.5,True,-3.5,False,42,33,37.17,-0.030303030303030293
4,-1.5,True,-2.5,True,43,42,-3.552713678800501e-15,-0.13092405451329026
4,-1.5,True,-2.5,False,43,34,37.17,-0.04248898084945298
4,-0.5,True,-1.5,True,44,43,3.552713678800501e-15,-0.0699818508108639
4,-0.5,True,-1.5,False,44,35,37.17,-0.04595002403489365
4,0.5,True,-0.5,True,45,44,0.0,-1.796942629721124e-16
4,0.5,True,-0.5,False,45,36,37.17,-0.041068541041147835
4,1.5,True,0.5,True,46,45,-3.552713678800501e-15,0.06998185081086365
4,1.5,True,0.5,False,46,37,37.17,-0.027943602786489302
4,2.5,True,1.5,True,47,46,3.552713678800501e-15,0.13092405451329
4,2.5,True,1.5,False,47,38,37.17,-0.006612663340484591
4,3.5,True,2.5,True,48,47,0.0,0.1714198257421932
4,3.5,True,2.5,False,48,39,37.17,0.022906937758134925
4,4.5,True,3.5,True,49,48,0.0,0.17141982574219325
4,4.5,True,3.5,False,49,40,37.17,0.06060606060606059
5,-4.5,False,-5.5,False,51,50,-45.375,0.05186152788178786
5,-3.5,False,-4.5,False,52,51,0.0,-0.17141982574219333
5,-3.5,False,-4.5,True,52,61,-45.375,0.02606139833915838
5,-2.5,False,-3.5,False,53,52,0.0,-0.1714198257421933
5,-2.5,False,-3.5,True,53,62,-45.375,0.004662004662004665
5,-1.5,False,-2.5,False,54,53,0.0,-0.1309240545132902
5,-1.5,False,-2.5,True,54,63,-45.375,-0.012334504946688038
5,-0.5,False,-1.5,False,55,54,0.0,-0.06998185081086375
5,-0.5,False,-1.5,True,55,64,-45.375,-0.02492465412951897
5,0.5,False,-0.5,False,56,55,0.0,-4.774590919168389e-17
5,0.5,False,-0.5,True,56,65,-45.375,-0.03310242176245654
5,1.5,False,0.5,False,57,56,0.0,0.0699818508108637
5,1.5,False,0.5,True,57,66,-45.375,-0.03685638298564539
5,2.5,False,1.5,False,58,57,0.0,0.13092405451329003
5,2.5,False,1.5,True,58,67,-45.375,-0.03616185323456137
5,3.5,False,2.5,False,59,58,0.0,0.17141982574219328
5,3.5,False,2.5,True,59,68,-45.375,-0.03095351093557429
5,4.5,False,3.5,False,60,59,0.0,0.1714198257421933
5,4.5,False,3.5,True,60,69,-45.375,-0.020979020979020966
5,-4.5,True,-5.5,False,61,50,0.0,-0.16400055104277728
5,-3.5,True,-4.5,True,62,61,0.0,-0.17691063833109816
5,-3.5,True,-4.5,False,62,51,45.375,-0.02097902097902099
5,-2.5,True,-3.5,True,63,62,0.0,-0.15416369010523506
5,-2.5,True,-3.5,False,63,52,45.375,-0.0309535109355743
5,-1.5,True,-2.5,True,64,63,0.0,-0.11188811188811194
5,-1.5,True,-2.5,False,64,53,45.375,-0.036161853234561336
5,-0.5,True,-1.5,True,65,64,0.0,-0.058507694163222074
5,-0.5,True,-1.5,False,65,54,45.375,-0.03685638298564547
5,0.5,True,-0.5,True,66,65,0.0,-4.774590919168389e-17
5,0.5,True,-0.5,False,66,55,45.375,-0.03310242176245654
5,1.5,True,0.5,True,67,66,0.0,0.058507694163222025
5,1.5,True,0.5,False,67,56,45.375,-0.02492465412951889
5,2.5,True,1.5,True,68,67,0.0,0.11188811188811187
5,2.5,True,1.5,False,68,57,45.375,-0.012334504946688146
5,3.5,True,2.5,True,69,68,0.0,0.154163690105235
5,3.5,True,2.5,False,69,58,45.375,0.004662004662004706
5,4.5,True,3.5,True,70,69,0.0,0.17691063833109807
5,4.5,True,3.5,False,70,59,45.375,0.02606139833915837
5,5.5,True,4.5,True,71,70,0.0,0.16400055104277722
5,5.5,True,4.5,False,71,60,45.375,0.051861527881787835
6,-5.5,False,-6.5,False,73,72,-53.625,0.045291081365783824
6,-4.5,False,-5.5,False,74,73,0.0,-0.16400055104277725
6,-4.5,False,-5.5,True,74,85,-53.625,0.02651201344170245
6,-3.5,False,-4.5,False,75,74,0.0,-0.1769106383310982
6,-3.5,False,-4.5,True,75,86,-53.625,0.010372305576357604
6,-2.5,False,-3.5,False,76,75,0.0,-0.15416369010523506
6,-2.5,False,-3.5,True,76,87,-53.625,-0.0031273678006990993
6,-1.5,False,-2.5,False,77,76,0.0,-0.11188811188811185
6,-1.5,False,-2.5,True,77,88,-53.625,-0.013986013986013988
6,-0.5,False,-1.5,False,78,77,0.0,-0.058507694163222074
6,-0.5,False,-1.5,True,78,89,-53.625,-0.022202108904038464
6,0.5,False,-0.5,False,79,78,0.0,-9.549181838336778e-17
6,0.5,False,-0.5,True,79,90,-53.625,-0.027773186030035396
6,1.5,False,0.5,False,80,79,0.0,0.058507694163221956
6,1.5,False,0.5,True,80,91,-53.625,-0.030694972907005208
6,2.5,False,1.5,False,81,80,0.0,0.11188811188811176
6,2.5,False,1.5,True,81,92,-53.625,-0.030959361707942095
6,3.5,False,2.5,False,82,81,0.0,0.1541636901052349
6,3.5,False,2.5,True,82,93,-53.625,-0.028548831500969474
6,4.5,False,3.5,False,83,82,0.0,0.17691063833109807
6,4.5,False,3.5,True,83,94,-53.625,-0.023417003925173607
6,5.5,False,4.5,False,84,83,0.0,0.16400055104277728
6,5.5,False,4.5,True,84,95,-53.625,-0.015384615384615403
6,-5.5,True,-6.5,False,85,72,0.0,-0.15689290811054724
6,-4.5,True,-5.5,True,86,85,0.0,-0.17764623667373108
6,-4.5,True,-5.5,False,86,73,53.625,-0.015384615384615372
6,-3.5,True,-4.5,True,87,86,0.0,-0.16664694163355825
6,-3.5,True,-4.5,False,87,74,53.625,-0.02341700392517363
6,-2.5,True,-3.5,True,88,87,0.0,-0.13760418323075635
6,-2.5,True,-3.5,False,88,75,53.625,-0.02854883150096952
6,-1.5,True,-2.5,True,89,88,0.0,-0.0973008510821039
6,-1.5,True,-2.5,False,89,76,53.625,-0.03095936170794216
6,-0.5,True,-1.5,True,90,89,0.0,-0.0502459434417062
6,-0.5,True,-1.5,False,90,77,53.625,-0.030694972907005128
6,0.5,True,-0.5,True,91,90,0.0,-9.549181838336778e-17
6,0.5,True,-0.5,False,91,78,53.625,-0.027773186030035396
6,1.5,True,0.5,True,92,91,0.0,0.05024594344170616
6,1.5,True,0.5,False,92,79,53.625,-0.022202108904038544
6,2.5,True,1.5,True,93,92,0.0,0.09730085108210396
6,2.5,True,1.5,False,93,80,53.625,-0.013986013986013913
6,3.5,True,2.5,True,94,93,0.0,0.1376041832307562
6,3.5,True,2.5,False,94,81,53.625,-0.003127367800699076
6,4.5,True,3.5,True,95,94,0.0,0.16664694163355817
6,4.5,True,3.5,False,95,82,53.625,0.010372305576357611
6,5.5,True,4.5,True,96,95,0.0,0.17764623667373092
6,5.5,True,4.5,False,96,83,53.625,0.02651201344170243
6,6.5,True,5.5,True,97,96,0.0,0.15689290811054718
6,6.5,True,5.5,False,97,84,53.625,0.04529108136578383
7,-6.5,False,-7.5,False,99,98,-61.8,0.04018412065082193
7,-5.5,False,-6.5,False,100,99,0.0,-0.15689290811054712
7,-5.5,False,-6.5,True,100,113,-61.8,0.025898801848423872
7,-4.5,False,-5.5,False,101,100,0.0,-0.1776462366737309
7,-4.5,False,-5.5,True,101,114,-61.8,0.013320906284054027
7,-3.5,False,-4.5,False,102,101,0.0,-0.16664694163355803
7,-3.5,False,-4.5,True,102,115,-61.8,0.0024506903181405726
7,-2.5,False,-3.5,False,103,102,0.0,-0.13760418323075618
7,-2.5,False,-3.5,True,103,116,-61.8,-0.006711491843525532
7,-1.5,False,-2.5,False,104,103,0.0,-0.09730085108210376
7,-1.5,False,-2.5,True,104,117,-61.8,-0.014165136509048437
7,-0.5,False,-1.5,False,105,104,0.0,-0.05024594344170607
7,-0.5,False,-1.5,True,105,118,-61.8,-0.01990950226244348
7,0.5,False,-0.5,False,106,105,0.0,1.935720507799269e-16
7,0.5,False,-0.5,True,106,119,-61.8,-0.023943450778865033
7,1.5,False,0.5,False,107,106,0.0,0.05024594344170637
7,1.5,False,0.5,True,107,120,-61.8,-0.026265139729762032
7,2.5,False,1.5,False,108,107,0.0,0.09730085108210416
7,2.5,False,1.5,True,108,121,-61.8,-0.02687137766599416
7,3.5,False,2.5,False,109,108,0.0,0.13760418323075638
7,3.5,False,2.5,True,109,122,-61.8,-0.025756107639380462
7,4.5,False,3.5,False,110,109,0.0,0.16664694163355825
7,4.5,False,3.5,True,110,123,-61.8,-0.02290623892195429
7,5.5,False,4.5,False,111,110,0.0,0.1776462366737311
7,5.5,False,4.5,True,111,124,-61.8,-0.01828711259876643
7,6.5,False,5.5,False,112,111,0.0,0.1568929081105473
7,6.5,False,5.5,True,112,125,-61.8,-0.011764705882352965
7,-6.5,True,-7.5,False,113,98,0.0,-0.15035521186416317
7,-5.5,True,-6.5,True,114,113,0.0,-0.1760779946717148
7,-5.5,True,-6.5,False,114,99,61.8,-0.011764705882352934
7,-4.5,True,-5.5,True,115,114,0.0,-0.1731717816927027
7,-4.5,True,-5.5,False,115,100,61.8,-0.018287112598766454
7,-3.5,True,-4.5,True,116,115,0.0,-0.15369347405698358
7,-3.5,True,-4.5,False,116,101,61.8,-0.02290623892195428
7,-2.5,True,-3.5,True,117,116,0.0,-0.12338927625531178
7,-2.5,True,-3.5,False,117,102,61.8,-0.025756107639380507
7,-1.5,True,-2.5,True,118,117,0.0,-0.08591726392237886
7,-1.5,True,-2.5,False,118,103,61.8,-0.026871377665994105
7,-0.5,True,-1.5,True,119,118,0.0,-0.04401949866792855
7,-0.5,True,-1.5,False,119,104,61.8,-0.026265139729761987
7,0.5,True,-0.5,True,120,119,0.0,1.935720507799269e-16
7,0.5,True,-0.5,False,120,105,61.8,-0.02394345077886496
7,1.5,True,0.5,True,121,120,0.0,0.044019498667928855
7,1.5,True,0.5,False,121,106,61.8,-0.01990950226244345
7,2.5,True,1.5,True,122,121,0.0,0.08591726392237914
7,2.5,True,1.5,False,122,107,61.8,-0.014165136509048397
7,3.5,True,2.5,True,123,122,0.0,0.12338927625531206
7,3.5,True,2.5,False,123,108,61.8,-0.006711491843525422
7,4.5,True,3.5,True,124,123,0.0,0.15369347405698383
7,4.5,True,3.5,False,124,109,61.8,0.0024506903181406047
7,5.5,True,4.5,True,125,124,0.0,0.17317178169270295
7,5.5,True,4.5,False,125,110,61.8,0.013320906284054069
7,6.5,True,5.5,True,126,125,0.0,0.17607799467171498
7,6.5,True,5.5,False,126,111,61.8,0.025898801848423855
7,7.5,True,6.5,True,127,126,0.0,0.15035521186416337
7,7.5,True,6.5,False,127,112,61.8,0.04018412065082197
8,-7.5,False,-8.5,False,129,128,-70.04,0.036104965293159756
8,-6.5,False,-7.5,False,130,129,0.0,-0.15035521186416334
8,-6.5,False,-7.5,True,130,145,-70.04,0.024870786924899146
8,-5.5,False,-6.5,False,131,130,0.0,-0.1760779946717149
8,-5.5,False,-6.5,True,131,146,-70.04,0.014804676029250202
8,-4.5,False,-5.5,False,132,131,0.0,-0.17317178169270275
8,-4.5,False,-5.5,True,132,147,-70.04,0.005906744281219463
8,-3.5,False,-4.5,False,133,132,0.0,-0.15369347405698355
8,-3.5,False,-4.5,True,133,148,-70.04,-0.0018228608599232113
8,-2.5,False,-3.5,False,134,133,7.105427357601002e-15,-0.1233892762553118
8,-2.5,False,-3.5,True,134,149,-70.03999999999999,-0.00838394056205976
8,-1.5,False,-2.5,False,135,134,0.0,-0.08591726392237892
8,-1.5,False,-2.5,True,135,150,-70.03999999999999,-0.013776220099868152
8,-0.5,False,-1.5,False,136,135,-7.105427357601002e-15,-0.0440194986679286
8,-0.5,False,-1.5,True,136,151,-70.03999999999999,-0.01799930879721194
8,0.5,False,-0.5,False,137,136,0.0,4.515749517849258e-17
8,0.5,False,-0.5,True,137,152,-70.04,-0.02105263157894736
8,1.5,False,0.5,False,138,137,7.105427357601002e-15,0.044019498667928834
8,1.5,False,0.5,True,138,153,-70.03999999999999,-0.022935305482912928
8,2.5,False,1.5,False,139,138,0.0,0.08591726392237917
8,2.5,False,1.5,True,139,154,-70.03999999999999,-0.02364590141876076
8,3.5,False,2.5,False,140,139,-7.105427357601002e-15,0.1233892762553121
8,3.5,False,2.5,True,140,155,-70.03999999999999,-0.023181943661509843
8,4.5,False,3.5,False,141,140,0.0,0.15369347405698386
8,4.5,False,3.5,True,141,156,-70.04,-0.02153873328907254
8,5.5,False,4.5,False,142,141,0.0,0.1731717816927031
8,5.5,False,4.5,True,142,157,-70.04,-0.018706113618777612
8,6.5,False,5.5,False,143,142,0.0,0.17607799467171506
8,6.5,False,5.5,True,143,158,-70.04,-0.014657189496454887
8,7.5,False,6.5,False,144,143,0.0,0.15035521186416337
8,7.5,False,6.5,True,144,159,-70.04,-0.009287925696594411
8,-7.5,True,-8.5,False,145,128,0.0,-0.14441986117263905
8,-6.5,True,-7.5,True,146,145,0.0,-0.1733746130030959
8,-6.5,True,-7.5,False,146,129,70.04,-0.009287925696594456
8,-5.5,True,-6.5,True,147,146,0.0,-0.17622599963786628
8,-5.5,True,-6.5,False,147,130,70.04,-0.014657189496454878
8,-4.5,True,-5.5,True,148,147,0.0,-0.16382361059223458
8,-4.5,True,-5.5,False,148,131,70.04,-0.018706113618777644
8,-3.5,True,-4.5,True,149,148,0.0,-0.14119819505871659
8,-3.5,True,-4.5,False,149,132,70.04,-0.02153873328907257
8,-2.5,True,-3.5,True,150,149,-7.105427357601002e-15,-0.11145510835913304
8,-2.5,True,-3.5,False,150,133,70.03999999999999,-0.023181943661509757
8,-1.5,True,-2.5,True,151,150,0.0,-0.07684008449529937
8,-1.5,True,-2.5,False,151,134,70.03999999999999,-0.0236459014187608
8,-0.5,True,-1.5,True,152,151,7.105427357601002e-15,-0.0391613332528591
8,-0.5,True,-1.5,False,152,135,70.03999999999999,-0.022935305482912866
8,0.5,True,-0.5,True,153,152,0.0,4.515749517849258e-17
8,0.5,True,-0.5,False,153,136,70.04,-0.02105263157894736
8,1.5,True,0.5,True,154,153,-7.105427357601002e-15,0.03916133325285937
8,1.5,True,0.5,False,154,137,70.03999999999999,-0.01799930879721195
8,2.5,True,1.5,True,155,154,0.0,0.07684008449529958
8,2.5,True,1.5,False,155,138,70.03999999999999,-0.013776220099868104
8,3.5,True,2.5,True,156,155,7.105427357601002e-15,0.11145510835913332
8,3.5,True,2.5,False,156,139,70.03999999999999,-0.008383940562059771
8,4.5,True,3.5,True,157,156,0.0,0.14119819505871686
8,4.5,True,3.5,False,157,140,70.04,-0.0018228608599232126
8,5.5,True,4.5,True,158,157,0.0,0.16382361059223485
8,5.5,True,4.5,False,158,141,70.04,0.005906744281219513
8,6.5,True,5.5,True,159,158,0.0,0.17622599963786648
8,6.5,True,5.5,False,159,142,70.04,0.014804676029250207
8,7.5,True,6.5,True,160,159,0.0,0.1733746130030961
8,7.5,True,6.5,False,160,143,70.04,0.024870786924899198
8,8.5,True,7.5,True,161,160,0.0,0.14441986117263905
8,8.5,True,7.5,False,161,144,70.04,0.03610496529315977
9,-8.5,False,-9.5,False,163,162,-78.185,0.03277367626722313
9,-7.5,False,-8.5,False,164,163,0.0,-0.14441986117263905
